BASIC5000_0001 みずをまれしあからかわなくてはならないのです
BASIC5000_4063 しんてんぽのけんせつのばあいたてつぼりつがきびしくなることがおおくじゅうらいのたてつぼりつではけんせつがこんなんなことがおおい
BASIC5000_4064 みなみさつだいちかたしらすだいちはあたかるでらのようけつぎょうはいいわをきばんとするみなみさつだいちやだいこんせんだいちなどがそうとうする
BASIC5000_4065 らなうはそのしがいちがらんかわのきたがわすなわちみぎぎしにちょくせつめんしておりりょうがんすなわちらんかわのだんきゅうじょうにのうちがひろがっている
BASIC5000_4066 まじめにじゅんじょたててせつめいをすればわかっていただけるじぶんのまちがいもりかいできればていせいできるほうです
BASIC5000_4067 すとりっぴんぐしぇいびんぐけずりぎほうのちゅういてんとしてむやみにひっかくけずるだけではそざいないぶのしきさいこうぞうによってぎゃくにおくなる
BASIC5000_4068 そのなかでおたがいをおもいやったりみとめあうきもちをはぐくむ
BASIC5000_4069 すべてのげんきょうたるろくのさやとけっちゃくをつけるためにかわにきょうりょくする
BASIC5000_4070 それらのしょうじょうはすぐにおさまるがそのこうせいしょくのうりょくをうしないこをのこすことができなくなってしまう
BASIC5000_4071 きをうっていたところをおうぎにはっけんされそのきわぜろのめいをくちにしたことからおうぎにほごされることになる
BASIC5000_4072 もしもんだいのあたいじたいがきょうかいにおいてさだまるならそのようなきょうかいじょうけんはでぃりくれきょうかいじょうけんとよばれる
BASIC5000_4073 ちちゅうれだはつうじょうゆでんやこうみゃくまいせつかんやくうどうこんくりとこうぞうぶつなかのてっきんちょうさなどでゆうこうなほうほうだがきんねんではじらいのじょきょやこうこがくてきなちょうさにもおうようされている
BASIC5000_4074 ただしちゃくくずれないようにかつあんぜんにきつけるためにはぎじゅつをようする
BASIC5000_4075 ひめぐものばあいにはすとしてつかわれるかれはなどのなかにくもはひそむがらんそうもそのなかにつける
BASIC5000_4076 はんじのなかではかぜかわりなくわたのあつかいになれている
BASIC5000_4077 きょくちをのぞくぜんせかいのおもにしんりんいちぶはそうげんやはんさばくにすみこんちゅうなどしょうどうぶつをほしょくする
BASIC5000_4078 せいめいふしょうのふうらいぼうでただじのみをなのっている
BASIC5000_4079 かくていしんだんはけっちょうねんまくあるいはげりびんからのぶたせきりきんのぶんりどうていによりおこなう
BASIC5000_4080 ごうまんなせいかくでぷろになれるじつりょくがあるとじふしている
BASIC5000_4081 えものがぶんさんしているばあいはしゅういをおよぎまわりえものをみっしゅうさせてからほしょくすることもありざとうくじらはそのさいにきほうをはっせいさせてえものをおいこむこともある
BASIC5000_4082 ぎんはみどりあおをふくこともなくうすいたのきせがこいくちとのみっちゃくをまししろさやないをみっぺいしてとうしんをさんかからふせぐからだとされる
BASIC5000_4083 やるだけのことはやったからもうほんもうだといいのこして
BASIC5000_4084 おいうちをかけるようによろっぱにんがもちこんだびょうきによりめんえきりょくがほとんどないあらわくぞくはげきげんしていった
BASIC5000_4085 てんかんしゃさいかたしんかぶよやくけんつきしゃさいはかくしょうけんとりひきじょにじょうじょうされているものもおおい
BASIC5000_4086 くだもののしゅうかくじきによりふうみのばらんすがことなるためかじゅうをこおらせてほぞんしている
BASIC5000_4087 かこにちちおやがせいしろうとおるをにがすためにゔぁさじのちからをかりみゅかすのたいぐんにとっこう
BASIC5000_4088 じゅうのこれくたはじゅうのこれくたいがいではもつことのできないこがたけんじゅうやぐんようじゅうのようなはっしゃほうしきせんたくしきのじゅうをしょじできる
BASIC5000_4089 じしんがつくるそばがまずいためにきゃくからどんぶりをぶつけられたりなぐられたりしたことですっかりにげこしになってしまった
BASIC5000_4090 ぷれいあですはおもにふゆのほしでありこだいののうぎょうこよみにおいてひじょうにおおきなやくわりをはたす
BASIC5000_4091 またゆめにきおりどうぐがまわりながらでてきてかこれこをおさえそこでたたるかみさまがめがみさまであることがわかりじんじゃをたててしったとあります
BASIC5000_4092 りょうはかいがんかたさんごしょうなどのえんがんでうきにおこなわれる
BASIC5000_4093 ろぱひんはわりゃへのぷろぽずをけついするがどたんばでやめてしまう
BASIC5000_4094 えんもくのしゅだいであるこごとをこぼしながらどきょうするろうじんはいかのようにえんじられる
BASIC5000_4095 かれがすっぽぬけてあわやとうぶちょくげきのきけんきゅうをなげたことでそれをうとうとしたやまとがかみぎょうにめざめるきっかけをつくった
BASIC5000_4096 げんざいではうまれながらにあたえられたちいにひたるだけのごうきしでむのうなものもみられる
BASIC5000_4097 またてきのりょうちにとまったときにはしょうかんすることでせんとうをさせることもできる
